pixel_id,ocean
24215,North Pacific Ocean
24216,North Pacific Ocean
24217,North Pacific Ocean
24218,North Pacific Ocean
24219,North Pacific Ocean
24220,North Pacific Ocean
24221,North Pacific Ocean
24222,North Pacific Ocean
24223,North Pacific Ocean
24224,North Pacific Ocean
24225,North Pacific Ocean
24226,North Pacific Ocean
24227,North Pacific Ocean
24228,North Pacific Ocean
24229,North Pacific Ocean
24230,North Pacific Ocean
24231,North Pacific Ocean
24232,North Pacific Ocean
24233,North Pacific Ocean
24234,North Pacific Ocean
24235,North Pacific Ocean
24236,North Pacific Ocean
24237,North Pacific Ocean
24238,North Pacific Ocean
24239,North Pacific Ocean
24240,North Pacific Ocean
24241,North Pacific Ocean
24242,North Pacific Ocean
24243,North Pacific Ocean
24244,North Pacific Ocean
24245,North Pacific Ocean
24246,North Pacific Ocean
24247,North Pacific Ocean
24248,North Pacific Ocean
24249,North Pacific Ocean
24250,North Pacific Ocean
24251,North Pacific Ocean
24252,North Pacific Ocean
24253,North Pacific Ocean
24254,North Pacific Ocean
24255,North Pacific Ocean
24256,North Pacific Ocean
24257,North Pacific Ocean
24258,North Pacific Ocean
24259,North Pacific Ocean
24260,North Pacific Ocean
24261,North Pacific Ocean
24262,North Pacific Ocean
24263,North Pacific Ocean
24264,North Pacific Ocean
24265,North Pacific Ocean
24266,North Pacific Ocean
24267,North Pacific Ocean
24268,North Pacific Ocean
24269,North Pacific Ocean
24270,North Pacific Ocean
24271,North Pacific Ocean
24272,North Pacific Ocean
24273,North Pacific Ocean
24274,North Pacific Ocean
24275,North Pacific Ocean
24276,North Pacific Ocean
24277,North Pacific Ocean
24278,North Pacific Ocean
24279,North Pacific Ocean
24280,North Pacific Ocean
24281,South Pacific Ocean
24282,South Pacific Ocean
24283,North Pacific Ocean
24284,North Pacific Ocean
24285,North Pacific Ocean
24286,North Pacific Ocean
24287,North Pacific Ocean
24288,North Pacific Ocean
24289,North Pacific Ocean
24290,North Pacific Ocean
24291,North Pacific Ocean
24292,North Pacific Ocean
24293,North Pacific Ocean
24294,North Atlantic Ocean
24295,North Atlantic Ocean
24296,North Atlantic Ocean
24297,North Atlantic Ocean
24298,North Atlantic Ocean
24299,North Atlantic Ocean
24300,North Atlantic Ocean
24301,North Atlantic Ocean
24302,North Atlantic Ocean
24303,North Atlantic Ocean
24304,North Atlantic Ocean
24305,North Atlantic Ocean
24306,North Atlantic Ocean
24307,North Atlantic Ocean
24308,North Atlantic Ocean
24309,North Atlantic Ocean
24310,North Atlantic Ocean
24311,North Atlantic Ocean
24312,North Atlantic Ocean
24313,North Atlantic Ocean
24314,North Atlantic Ocean
24315,North Atlantic Ocean
24316,North Atlantic Ocean
24317,North Atlantic Ocean
24318,North Atlantic Ocean
24319,North Atlantic Ocean
24320,North Atlantic Ocean
24321,North Atlantic Ocean
24322,North Atlantic Ocean
24323,North Atlantic Ocean
24324,North Atlantic Ocean
24325,North Atlantic Ocean
24326,North Atlantic Ocean
24327,North Atlantic Ocean
24328,North Atlantic Ocean
24329,North Atlantic Ocean
24330,North Atlantic Ocean
24331,North Atlantic Ocean
24332,North Atlantic Ocean
24333,North Atlantic Ocean
24334,North Atlantic Ocean
24335,North Atlantic Ocean
24336,North Atlantic Ocean
24337,North Atlantic Ocean
24338,North Atlantic Ocean
24339,North Atlantic Ocean
24340,North Atlantic Ocean
24341,North Atlantic Ocean
24342,North Atlantic Ocean
24343,North Atlantic Ocean
24344,North Atlantic Ocean
24345,North Atlantic Ocean
24346,North Atlantic Ocean
24347,North Atlantic Ocean
24348,North Atlantic Ocean
24349,North Atlantic Ocean
24350,North Atlantic Ocean
24351,North Atlantic Ocean
24352,North Atlantic Ocean
24353,North Atlantic Ocean
24354,North Atlantic Ocean
24355,North Atlantic Ocean
24356,North Atlantic Ocean
24357,Indian Ocean
24358,Indian Ocean
24359,Indian Ocean
24360,Indian Ocean
24361,Indian Ocean
24362,Indian Ocean
24363,Indian Ocean
24364,Indian Ocean
24365,Indian Ocean
24366,Indian Ocean
24367,Indian Ocean
24368,Indian Ocean
24369,Indian Ocean
24370,Indian Ocean
24371,Indian Ocean
24372,Indian Ocean
24373,Indian Ocean
24374,Indian Ocean
24375,Indian Ocean
24376,Indian Ocean
24377,Indian Ocean
24378,Indian Ocean
24379,Indian Ocean
24380,Indian Ocean
24381,Indian Ocean
24382,Indian Ocean
24383,Indian Ocean
24384,Indian Ocean
24385,Indian Ocean
24386,Indian Ocean
24387,Indian Ocean
24388,Indian Ocean
24389,Indian Ocean
24390,Indian Ocean
24391,Indian Ocean
24392,Indian Ocean
24393,Indian Ocean
24394,Indian Ocean
24395,Indian Ocean
24396,Indian Ocean
24397,Indian Ocean
24398,Indian Ocean
24399,Indian Ocean
24400,Indian Ocean
24401,Indian Ocean
24402,Indian Ocean
24403,Indian Ocean
24404,Indian Ocean
24405,Indian Ocean
24406,Indian Ocean
24407,Indian Ocean
24408,Indian Ocean
24409,Indian Ocean
24410,Indian Ocean
24411,Indian Ocean
24412,Indian Ocean
24413,Indian Ocean
24414,Indian Ocean
24415,South China and Easter Archipelagic Seas
24416,South China and Easter Archipelagic Seas
24417,South China and Easter Archipelagic Seas
24418,South China and Easter Archipelagic Seas
24419,South China and Easter Archipelagic Seas
24420,South China and Easter Archipelagic Seas
24421,South China and Easter Archipelagic Seas
24422,South China and Easter Archipelagic Seas
24423,South China and Easter Archipelagic Seas
24424,South China and Easter Archipelagic Seas
24425,South China and Easter Archipelagic Seas
24426,South China and Easter Archipelagic Seas
24427,South China and Easter Archipelagic Seas
24428,South China and Easter Archipelagic Seas
24429,South China and Easter Archipelagic Seas
24430,South China and Easter Archipelagic Seas
24431,South China and Easter Archipelagic Seas
24432,South China and Easter Archipelagic Seas
24433,South China and Easter Archipelagic Seas
24434,South China and Easter Archipelagic Seas
24435,South China and Easter Archipelagic Seas
24436,North Pacific Ocean
24437,North Pacific Ocean
24438,North Pacific Ocean
24439,North Pacific Ocean
24440,North Pacific Ocean
24441,North Pacific Ocean
24442,North Pacific Ocean
24443,North Pacific Ocean
24444,North Pacific Ocean
24445,North Pacific Ocean
24446,North Pacific Ocean
24447,North Pacific Ocean
24448,North Pacific Ocean
24449,North Pacific Ocean
24450,North Pacific Ocean
24451,North Pacific Ocean
24452,North Pacific Ocean
24453,North Pacific Ocean
24454,North Pacific Ocean
24455,North Pacific Ocean
24456,North Pacific Ocean
24457,North Pacific Ocean
24458,North Pacific Ocean
24459,North Pacific Ocean
24460,North Pacific Ocean
24461,North Pacific Ocean
24462,North Pacific Ocean
24463,North Pacific Ocean
24464,North Pacific Ocean
24465,North Pacific Ocean
24466,North Pacific Ocean
24467,North Pacific Ocean
24468,North Pacific Ocean
24469,North Pacific Ocean
24470,North Pacific Ocean
24471,North Pacific Ocean
24472,North Pacific Ocean
24473,North Pacific Ocean
24474,North Pacific Ocean
24475,North Pacific Ocean
24476,North Pacific Ocean
24477,North Pacific Ocean
24478,North Pacific Ocean
24479,South Pacific Ocean
24480,North Pacific Ocean
24481,North Pacific Ocean
24482,North Pacific Ocean
24483,North Pacific Ocean
24484,North Pacific Ocean
24485,North Pacific Ocean
24486,
24487,North Pacific Ocean
24488,North Pacific Ocean
24489,North Pacific Ocean
24490,North Pacific Ocean
24491,North Pacific Ocean
24492,North Pacific Ocean
24493,North Pacific Ocean
24494,North Pacific Ocean
24495,North Pacific Ocean
24496,North Pacific Ocean
24497,North Pacific Ocean
24498,North Pacific Ocean
24499,North Pacific Ocean
24500,North Pacific Ocean
24501,North Pacific Ocean
24502,North Pacific Ocean
24503,North Pacific Ocean
24504,North Pacific Ocean
24505,North Pacific Ocean
24506,North Pacific Ocean
24507,North Pacific Ocean
24508,North Pacific Ocean
24509,North Pacific Ocean
24510,North Pacific Ocean
24511,North Pacific Ocean
24512,North Pacific Ocean
24513,North Pacific Ocean
24514,North Pacific Ocean
24515,North Pacific Ocean
24516,North Pacific Ocean
24517,North Pacific Ocean
24518,North Pacific Ocean
24519,North Pacific Ocean
24520,North Pacific Ocean
24521,North Pacific Ocean
24522,North Pacific Ocean
24523,North Pacific Ocean
24524,North Pacific Ocean
24525,North Pacific Ocean
24526,North Pacific Ocean
24527,North Pacific Ocean
24528,North Pacific Ocean
24529,North Pacific Ocean
24530,North Pacific Ocean
24531,North Pacific Ocean
24532,North Pacific Ocean
24533,North Pacific Ocean
24534,North Pacific Ocean
24535,North Pacific Ocean
24536,North Pacific Ocean
24537,North Pacific Ocean
24538,North Pacific Ocean
24539,North Pacific Ocean
24540,North Pacific Ocean
24541,North Pacific Ocean
24542,North Pacific Ocean
24543,North Pacific Ocean
24544,North Pacific Ocean
24545,North Pacific Ocean
24546,North Pacific Ocean
24547,North Pacific Ocean
24548,North Pacific Ocean
24549,North Pacific Ocean
24550,North Pacific Ocean
24551,North Pacific Ocean
24552,North Pacific Ocean
24553,North Pacific Ocean
24554,North Pacific Ocean
24555,North Pacific Ocean
24556,North Pacific Ocean
24557,North Pacific Ocean
24558,North Pacific Ocean
24559,North Pacific Ocean
24560,North Pacific Ocean
24561,North Pacific Ocean
24562,North Pacific Ocean
24563,North Pacific Ocean
24564,North Pacific Ocean
24565,North Pacific Ocean
24566,North Pacific Ocean
24567,North Pacific Ocean
24568,North Pacific Ocean
24569,North Pacific Ocean
24570,North Pacific Ocean
24571,North Pacific Ocean
24572,North Pacific Ocean
24573,North Pacific Ocean
24574,North Pacific Ocean
24575,North Pacific Ocean
24576,North Pacific Ocean
24577,North Pacific Ocean
24578,North Pacific Ocean
24579,North Pacific Ocean
24580,North Pacific Ocean
24581,North Pacific Ocean
24582,North Pacific Ocean
24583,North Pacific Ocean
24584,North Pacific Ocean
24585,North Pacific Ocean
24586,North Pacific Ocean
24587,North Pacific Ocean
24588,North Atlantic Ocean
24589,North Atlantic Ocean
24590,North Atlantic Ocean
24591,North Atlantic Ocean
24592,North Atlantic Ocean
24593,North Atlantic Ocean
24594,North Atlantic Ocean
24595,North Atlantic Ocean
24596,North Atlantic Ocean
24597,North Atlantic Ocean
24598,North Atlantic Ocean
24599,North Atlantic Ocean
24600,North Atlantic Ocean
24601,North Atlantic Ocean
24602,North Atlantic Ocean
24603,North Atlantic Ocean
24604,North Atlantic Ocean
24605,North Atlantic Ocean
24606,North Atlantic Ocean
24607,North Atlantic Ocean
24608,North Atlantic Ocean
24609,North Atlantic Ocean
24610,North Atlantic Ocean
24611,North Atlantic Ocean
24612,North Atlantic Ocean
24613,North Atlantic Ocean
24614,North Atlantic Ocean
24615,North Atlantic Ocean
24616,North Atlantic Ocean
24617,North Atlantic Ocean
24618,North Atlantic Ocean
24619,North Atlantic Ocean
24620,North Atlantic Ocean
24621,North Atlantic Ocean
24622,North Atlantic Ocean
24623,North Atlantic Ocean
24624,North Atlantic Ocean
24625,North Atlantic Ocean
24626,North Atlantic Ocean
24627,North Atlantic Ocean
24628,North Atlantic Ocean
24629,North Atlantic Ocean
24630,North Atlantic Ocean
24631,North Atlantic Ocean
24632,North Atlantic Ocean
24633,North Atlantic Ocean
24634,North Atlantic Ocean
24635,North Atlantic Ocean
24636,North Atlantic Ocean
24637,North Atlantic Ocean
24638,North Atlantic Ocean
24639,North Atlantic Ocean
24640,North Atlantic Ocean
24641,North Atlantic Ocean
24642,North Atlantic Ocean
24643,North Atlantic Ocean
24644,North Atlantic Ocean
24645,North Atlantic Ocean
24646,North Atlantic Ocean
24647,North Atlantic Ocean
24648,North Atlantic Ocean
24649,Indian Ocean
24650,Indian Ocean
24651,Indian Ocean
24652,Indian Ocean
24653,Indian Ocean
24654,Indian Ocean
24655,Indian Ocean
24656,Indian Ocean
24657,Indian Ocean
24658,Indian Ocean
24659,Indian Ocean
24660,Indian Ocean
24661,Indian Ocean
24662,Indian Ocean
24663,Indian Ocean
24664,Indian Ocean
24665,Indian Ocean
24666,Indian Ocean
24667,Indian Ocean
24668,Indian Ocean
24669,Indian Ocean
24670,Indian Ocean
24671,Indian Ocean
24672,Indian Ocean
24673,Indian Ocean
24674,Indian Ocean
24675,Indian Ocean
24676,Indian Ocean
24677,Indian Ocean
24678,Indian Ocean
24679,Indian Ocean
24680,Indian Ocean
24681,Indian Ocean
24682,Indian Ocean
24683,Indian Ocean
24684,Indian Ocean
24685,Indian Ocean
24686,Indian Ocean
24687,Indian Ocean
24688,Indian Ocean
24689,Indian Ocean
24690,Indian Ocean
24691,Indian Ocean
24692,Indian Ocean
24693,Indian Ocean
24694,Indian Ocean
24695,Indian Ocean
24696,Indian Ocean
24697,Indian Ocean
24698,Indian Ocean
24699,Indian Ocean
24700,Indian Ocean
24701,Indian Ocean
24702,Indian Ocean
24703,Indian Ocean
24704,Indian Ocean
24705,South China and Easter Archipelagic Seas
24706,South China and Easter Archipelagic Seas
24707,South China and Easter Archipelagic Seas
24708,South China and Easter Archipelagic Seas
24709,South China and Easter Archipelagic Seas
24710,South China and Easter Archipelagic Seas
24711,South China and Easter Archipelagic Seas
24712,South China and Easter Archipelagic Seas
24713,South China and Easter Archipelagic Seas
24714,South China and Easter Archipelagic Seas
24715,South China and Easter Archipelagic Seas
24716,South China and Easter Archipelagic Seas
24717,South China and Easter Archipelagic Seas
24718,South China and Easter Archipelagic Seas
24719,South China and Easter Archipelagic Seas
24720,South China and Easter Archipelagic Seas
24721,South China and Easter Archipelagic Seas
24722,South China and Easter Archipelagic Seas
24723,South China and Easter Archipelagic Seas
24724,South China and Easter Archipelagic Seas
24725,South China and Easter Archipelagic Seas
24726,South China and Easter Archipelagic Seas
24727,South China and Easter Archipelagic Seas
24728,South China and Easter Archipelagic Seas
24729,North Pacific Ocean
24730,North Pacific Ocean
24731,North Pacific Ocean
24732,North Pacific Ocean
24733,North Pacific Ocean
24734,North Pacific Ocean
24735,North Pacific Ocean
24736,North Pacific Ocean
24737,North Pacific Ocean
24738,North Pacific Ocean
24739,North Pacific Ocean
24740,North Pacific Ocean
24741,North Pacific Ocean
24742,North Pacific Ocean
24743,North Pacific Ocean
24744,North Pacific Ocean
24745,North Pacific Ocean
24746,North Pacific Ocean
24747,North Pacific Ocean
24748,North Pacific Ocean
24749,North Pacific Ocean
24750,North Pacific Ocean
24751,North Pacific Ocean
24752,North Pacific Ocean
24753,North Pacific Ocean
24754,North Pacific Ocean
24755,North Pacific Ocean
24756,North Pacific Ocean
24757,North Pacific Ocean
24758,North Pacific Ocean
24759,North Pacific Ocean
24760,North Pacific Ocean
24761,North Pacific Ocean
24762,North Pacific Ocean
24763,North Pacific Ocean
24764,North Pacific Ocean
24765,North Pacific Ocean
24766,North Pacific Ocean
24767,North Pacific Ocean
24768,North Pacific Ocean
24769,North Pacific Ocean
24770,North Pacific Ocean
24771,North Pacific Ocean
24772,North Pacific Ocean
24773,South Pacific Ocean
24774,North Pacific Ocean
24775,North Pacific Ocean
24776,North Pacific Ocean
24777,North Pacific Ocean
24778,North Pacific Ocean
24779,
24780,
24781,
24782,North Pacific Ocean
24783,North Pacific Ocean
24784,North Pacific Ocean
24785,North Pacific Ocean
24786,North Pacific Ocean
24787,North Pacific Ocean
24788,North Pacific Ocean
24789,North Pacific Ocean
24790,North Pacific Ocean
24791,North Pacific Ocean
24792,North Pacific Ocean
24793,North Pacific Ocean
24794,North Pacific Ocean
24795,North Pacific Ocean
24796,North Pacific Ocean
24797,North Pacific Ocean
24798,North Pacific Ocean
24799,North Pacific Ocean
24800,North Pacific Ocean
24801,North Pacific Ocean
24802,North Pacific Ocean
24803,North Pacific Ocean
24804,North Pacific Ocean
24805,North Pacific Ocean
24806,North Pacific Ocean
24807,North Pacific Ocean
24808,North Pacific Ocean
24809,North Pacific Ocean
24810,North Pacific Ocean
24811,North Pacific Ocean
24812,North Pacific Ocean
24813,North Pacific Ocean
24814,North Pacific Ocean
24815,North Pacific Ocean
24816,North Pacific Ocean
24817,North Pacific Ocean
24818,North Pacific Ocean
24819,North Pacific Ocean
24820,North Pacific Ocean
24821,North Pacific Ocean
24822,North Pacific Ocean
24823,North Pacific Ocean
24824,North Pacific Ocean
24825,North Pacific Ocean
24826,North Pacific Ocean
24827,North Pacific Ocean
24828,North Pacific Ocean
24829,North Pacific Ocean
24830,North Pacific Ocean
24831,North Pacific Ocean
24832,North Pacific Ocean
24833,North Pacific Ocean
24834,North Pacific Ocean
24835,North Pacific Ocean
24836,North Pacific Ocean
24837,North Pacific Ocean
24838,North Pacific Ocean
24839,North Pacific Ocean
24840,North Pacific Ocean
24841,North Pacific Ocean
24842,North Pacific Ocean
24843,North Pacific Ocean
24844,North Pacific Ocean
24845,North Pacific Ocean
24846,North Pacific Ocean
24847,North Pacific Ocean
24848,North Pacific Ocean
24849,North Pacific Ocean
24850,North Pacific Ocean
24851,North Pacific Ocean
24852,North Pacific Ocean
24853,North Pacific Ocean
24854,North Pacific Ocean
24855,North Pacific Ocean
24856,North Pacific Ocean
24857,North Pacific Ocean
24858,North Pacific Ocean
24859,North Pacific Ocean
24860,North Pacific Ocean
24861,North Pacific Ocean
24862,North Pacific Ocean
24863,North Pacific Ocean
24864,North Pacific Ocean
24865,North Pacific Ocean
24866,North Pacific Ocean
24867,North Pacific Ocean
24868,North Pacific Ocean
24869,North Pacific Ocean
24870,North Pacific Ocean
24871,North Pacific Ocean
24872,North Pacific Ocean
24873,North Pacific Ocean
24874,North Pacific Ocean
24875,North Pacific Ocean
24876,North Pacific Ocean
24877,North Pacific Ocean
24878,North Pacific Ocean
24879,North Pacific Ocean
24880,North Pacific Ocean
24881,North Pacific Ocean
24882,North Pacific Ocean
24883,North Atlantic Ocean
24884,North Atlantic Ocean
24885,North Atlantic Ocean
24886,North Atlantic Ocean
24887,North Atlantic Ocean
24888,North Atlantic Ocean
24889,North Atlantic Ocean
24890,North Atlantic Ocean
24891,North Atlantic Ocean
24892,North Atlantic Ocean
24893,North Atlantic Ocean
24894,North Atlantic Ocean
24895,North Atlantic Ocean
24896,North Atlantic Ocean
24897,North Atlantic Ocean
24898,North Atlantic Ocean
24899,North Atlantic Ocean
24900,North Atlantic Ocean
24901,North Atlantic Ocean
24902,North Atlantic Ocean
24903,North Atlantic Ocean
24904,North Atlantic Ocean
24905,North Atlantic Ocean
24906,North Atlantic Ocean
24907,North Atlantic Ocean
24908,North Atlantic Ocean
24909,North Atlantic Ocean
24910,North Atlantic Ocean
24911,North Atlantic Ocean
24912,North Atlantic Ocean
24913,North Atlantic Ocean
24914,North Atlantic Ocean
24915,North Atlantic Ocean
24916,North Atlantic Ocean
24917,North Atlantic Ocean
24918,North Atlantic Ocean
24919,North Atlantic Ocean
24920,North Atlantic Ocean
24921,North Atlantic Ocean
24922,North Atlantic Ocean
24923,North Atlantic Ocean
24924,North Atlantic Ocean
24925,North Atlantic Ocean
24926,North Atlantic Ocean
24927,North Atlantic Ocean
24928,North Atlantic Ocean
24929,North Atlantic Ocean
24930,North Atlantic Ocean
24931,North Atlantic Ocean
24932,North Atlantic Ocean
24933,North Atlantic Ocean
24934,North Atlantic Ocean
24935,North Atlantic Ocean
24936,North Atlantic Ocean
24937,North Atlantic Ocean
24938,North Atlantic Ocean
24939,North Atlantic Ocean
24940,North Atlantic Ocean
24941,North Atlantic Ocean
24942,North Atlantic Ocean
24943,North Atlantic Ocean
24944,Indian Ocean
24945,Indian Ocean
24946,Indian Ocean
24947,Indian Ocean
24948,Indian Ocean
24949,Indian Ocean
24950,Indian Ocean
24951,Indian Ocean
24952,Indian Ocean
24953,Indian Ocean
24954,Indian Ocean
24955,Indian Ocean
24956,Indian Ocean
24957,Indian Ocean
24958,Indian Ocean
24959,Indian Ocean
24960,Indian Ocean
24961,Indian Ocean
24962,Indian Ocean
24963,Indian Ocean
24964,Indian Ocean
24965,Indian Ocean
24966,Indian Ocean
24967,Indian Ocean
24968,Indian Ocean
24969,Indian Ocean
24970,Indian Ocean
24971,Indian Ocean
24972,Indian Ocean
24973,Indian Ocean
24974,Indian Ocean
24975,Indian Ocean
24976,Indian Ocean
24977,Indian Ocean
24978,Indian Ocean
24979,Indian Ocean
24980,Indian Ocean
24981,Indian Ocean
24982,Indian Ocean
24983,Indian Ocean
24984,Indian Ocean
24985,Indian Ocean
24986,Indian Ocean
24987,Indian Ocean
24988,Indian Ocean
24989,Indian Ocean
24990,Indian Ocean
24991,Indian Ocean
24992,Indian Ocean
24993,Indian Ocean
24994,Indian Ocean
24995,Indian Ocean
24996,Indian Ocean
24997,Indian Ocean
24998,South China and Easter Archipelagic Seas
24999,South China and Easter Archipelagic Seas
25000,South China and Easter Archipelagic Seas
25001,South China and Easter Archipelagic Seas
25002,South China and Easter Archipelagic Seas
25003,South China and Easter Archipelagic Seas
25004,South China and Easter Archipelagic Seas
25005,South China and Easter Archipelagic Seas
25006,South China and Easter Archipelagic Seas
25007,South China and Easter Archipelagic Seas
25008,South China and Easter Archipelagic Seas
25009,South China and Easter Archipelagic Seas
25010,South China and Easter Archipelagic Seas
25011,South China and Easter Archipelagic Seas
25012,South China and Easter Archipelagic Seas
25013,South China and Easter Archipelagic Seas
25014,South China and Easter Archipelagic Seas
25015,South China and Easter Archipelagic Seas
25016,South China and Easter Archipelagic Seas
25017,South China and Easter Archipelagic Seas
25018,South China and Easter Archipelagic Seas
25019,South China and Easter Archipelagic Seas
25020,South China and Easter Archipelagic Seas
25021,South China and Easter Archipelagic Seas
25022,South China and Easter Archipelagic Seas
25023,South China and Easter Archipelagic Seas
25024,North Pacific Ocean
25025,North Pacific Ocean
25026,North Pacific Ocean
25027,North Pacific Ocean
25028,North Pacific Ocean
25029,North Pacific Ocean
25030,North Pacific Ocean
25031,North Pacific Ocean
25032,North Pacific Ocean
25033,North Pacific Ocean
25034,North Pacific Ocean
25035,North Pacific Ocean
25036,North Pacific Ocean
25037,North Pacific Ocean
25038,North Pacific Ocean
25039,North Pacific Ocean
25040,North Pacific Ocean
25041,North Pacific Ocean
25042,North Pacific Ocean
25043,North Pacific Ocean
25044,North Pacific Ocean
25045,North Pacific Ocean
25046,North Pacific Ocean
25047,North Pacific Ocean
25048,North Pacific Ocean
25049,North Pacific Ocean
25050,North Pacific Ocean
25051,North Pacific Ocean
25052,North Pacific Ocean
25053,North Pacific Ocean
25054,North Pacific Ocean
25055,North Pacific Ocean
25056,North Pacific Ocean
25057,North Pacific Ocean
25058,North Pacific Ocean
25059,North Pacific Ocean
25060,North Pacific Ocean
25061,North Pacific Ocean
25062,North Pacific Ocean
25063,North Pacific Ocean
25064,North Pacific Ocean
25065,North Pacific Ocean
25066,North Pacific Ocean
25067,North Pacific Ocean
25068,North Pacific Ocean
25069,North Pacific Ocean
25070,North Pacific Ocean
25071,North Pacific Ocean
25072,North Pacific Ocean
25073,
25074,
25075,
25076,
25077,
25078,North Pacific Ocean
25079,North Pacific Ocean
25080,North Pacific Ocean
25081,North Pacific Ocean
25082,North Pacific Ocean
25083,North Pacific Ocean
25084,North Pacific Ocean
25085,North Pacific Ocean
25086,North Pacific Ocean
25087,North Pacific Ocean
25088,North Pacific Ocean
25089,North Pacific Ocean
25090,North Pacific Ocean
25091,North Pacific Ocean
25092,North Pacific Ocean
25093,North Pacific Ocean
25094,North Pacific Ocean
25095,North Pacific Ocean
25096,North Pacific Ocean
25097,North Pacific Ocean
25098,North Pacific Ocean
25099,North Pacific Ocean
25100,North Pacific Ocean
25101,North Pacific Ocean
25102,North Pacific Ocean
25103,North Pacific Ocean
25104,North Pacific Ocean
25105,North Pacific Ocean
25106,North Pacific Ocean
25107,North Pacific Ocean
25108,North Pacific Ocean
25109,North Pacific Ocean
25110,North Pacific Ocean
25111,North Pacific Ocean
25112,North Pacific Ocean
25113,North Pacific Ocean
25114,North Pacific Ocean
25115,North Pacific Ocean
25116,North Pacific Ocean
25117,North Pacific Ocean
25118,North Pacific Ocean
25119,North Pacific Ocean
25120,North Pacific Ocean
25121,North Pacific Ocean
25122,North Pacific Ocean
25123,North Pacific Ocean
25124,North Pacific Ocean
25125,North Pacific Ocean
25126,North Pacific Ocean
25127,North Pacific Ocean
25128,North Pacific Ocean
25129,North Pacific Ocean
25130,North Pacific Ocean
25131,North Pacific Ocean
25132,North Pacific Ocean
25133,North Pacific Ocean
25134,North Pacific Ocean
25135,North Pacific Ocean
25136,North Pacific Ocean
25137,North Pacific Ocean
25138,North Pacific Ocean
25139,North Pacific Ocean
25140,North Pacific Ocean
25141,North Pacific Ocean
25142,North Pacific Ocean
25143,North Pacific Ocean
25144,North Pacific Ocean
25145,North Pacific Ocean
25146,North Pacific Ocean
25147,North Pacific Ocean
25148,North Pacific Ocean
25149,North Pacific Ocean
25150,North Pacific Ocean
25151,North Pacific Ocean
25152,North Pacific Ocean
25153,North Pacific Ocean
25154,North Pacific Ocean
25155,North Pacific Ocean
25156,North Pacific Ocean
25157,North Pacific Ocean
25158,North Pacific Ocean
25159,North Pacific Ocean
25160,North Pacific Ocean
25161,North Pacific Ocean
25162,North Pacific Ocean
25163,North Pacific Ocean
25164,North Pacific Ocean
25165,North Pacific Ocean
25166,North Pacific Ocean
25167,North Pacific Ocean
25168,North Pacific Ocean
25169,North Pacific Ocean
25170,North Pacific Ocean
25171,North Pacific Ocean
25172,North Pacific Ocean
25173,North Pacific Ocean
25174,North Pacific Ocean
25175,North Pacific Ocean
25176,North Pacific Ocean
25177,North Pacific Ocean
25178,North Atlantic Ocean
25179,North Atlantic Ocean
25180,North Atlantic Ocean
25181,North Atlantic Ocean
25182,North Atlantic Ocean
25183,North Atlantic Ocean
25184,North Atlantic Ocean
25185,North Atlantic Ocean
25186,North Atlantic Ocean
25187,North Atlantic Ocean
25188,North Atlantic Ocean
25189,North Atlantic Ocean
25190,North Atlantic Ocean
25191,North Atlantic Ocean
25192,North Atlantic Ocean
25193,North Atlantic Ocean
25194,North Atlantic Ocean
25195,North Atlantic Ocean
25196,North Atlantic Ocean
25197,North Atlantic Ocean
25198,North Atlantic Ocean
25199,North Atlantic Ocean
25200,North Atlantic Ocean
25201,North Atlantic Ocean
25202,North Atlantic Ocean
25203,North Atlantic Ocean
25204,North Atlantic Ocean
25205,North Atlantic Ocean
25206,North Atlantic Ocean
25207,North Atlantic Ocean
25208,North Atlantic Ocean
25209,North Atlantic Ocean
25210,North Atlantic Ocean
25211,North Atlantic Ocean
25212,North Atlantic Ocean
25213,North Atlantic Ocean
25214,North Atlantic Ocean
25215,North Atlantic Ocean
25216,North Atlantic Ocean
25217,North Atlantic Ocean
25218,North Atlantic Ocean
25219,North Atlantic Ocean
25220,North Atlantic Ocean
25221,North Atlantic Ocean
25222,North Atlantic Ocean
25223,North Atlantic Ocean
25224,North Atlantic Ocean
25225,North Atlantic Ocean
25226,North Atlantic Ocean
25227,North Atlantic Ocean
25228,North Atlantic Ocean
25229,North Atlantic Ocean
25230,North Atlantic Ocean
25231,North Atlantic Ocean
25232,North Atlantic Ocean
25233,North Atlantic Ocean
25234,North Atlantic Ocean
25235,North Atlantic Ocean
25236,North Atlantic Ocean
25237,North Atlantic Ocean
25238,North Atlantic Ocean
25239,North Atlantic Ocean
25240,Indian Ocean
25241,Indian Ocean
25242,Indian Ocean
25243,Indian Ocean
25244,Indian Ocean
25245,Indian Ocean
25246,Indian Ocean
25247,Indian Ocean
25248,Indian Ocean
25249,Indian Ocean
25250,Indian Ocean
25251,Indian Ocean
25252,Indian Ocean
25253,Indian Ocean
25254,Indian Ocean
25255,Indian Ocean
25256,Indian Ocean
25257,Indian Ocean
25258,Indian Ocean
25259,Indian Ocean
25260,Indian Ocean
25261,Indian Ocean
25262,Indian Ocean
25263,Indian Ocean
25264,Indian Ocean
25265,Indian Ocean
25266,Indian Ocean
25267,Indian Ocean
25268,Indian Ocean
25269,Indian Ocean
25270,Indian Ocean
25271,Indian Ocean
25272,Indian Ocean
25273,Indian Ocean
25274,Indian Ocean
25275,Indian Ocean
25276,Indian Ocean
